stage,model,gd,tau,gap,graph,pulse_s,amplitude_A_m2,restore_s,end_s,dose,id,peak_mV,time_peak_s,positive_area_mV_s,positive_centroid_s,final_mean_mV,final_max_departure_mV,target_ever_fraction,target_final_fraction,first_target_crossing_s,final_dv_max_V_s,final_gate_derivative_max_s_inv,net_cut_charge_effective_C_m2,positive_cut_charge_effective_C_m2,junction_sum_max_A_m2,nfev,method,rtol,atol,gate_min,gate_max,amplitude_factor,numerical_correction,strategy,budget_edges,added_weight
sensitivity,bistable,3.6,0.0148,1.0,independent32_seed22,0.02,0.09061035156250001,0.05,2.0,,case0310,0.7868360981451925,0.028,1.2764670762207866,1.0030792160693587,0.6401669605774276,34.59537750844617,0.0,0.0,,4.581513120271996e-13,1.4440400827050177e-13,0.12404170912631796,0.12404170912631796,2.2958336748682297e-15,6546,DOP853,1e-08,1e-10,0.02744339082204248,0.26796214558475745,1.1,,,,
sensitivity,bistable,3.6,0.0148,1.0,independent32_seed22,0.02,0.09061035156250001,0.5,2.0,,case0311,0.7868360981451925,0.028,1.2775433993245575,1.0024714875045664,0.6401669605774138,34.59537750844639,0.0,0.0,,5.980567603647291e-13,9.189345980850113e-14,0.12402095013012139,0.12402095013012139,2.2958336748682297e-15,6546,DOP853,1e-08,1e-10,0.02744339082204248,0.26796214558475745,1.1,,,,
sensitivity,bistable,3.6,0.0148,1.0,independent32_seed33,0.02,0.0741357421875,0.05,2.0,,case0312,0.2751356581762593,0.021,0.0060883999079341345,0.021741749544122904,4.163336342344337e-14,5.065392549852277e-13,0.0,0.0,,4.687873353392824e-13,6.821682858233119e-14,0.0006316921626485102,0.0006370043835193827,2.464475508744505e-15,6330,DOP853,1e-08,1e-10,0.02744300548474237,0.07053204278715007,0.9,,,,
sensitivity,bistable,3.6,0.0148,1.0,independent32_seed33,0.02,0.0741357421875,0.5,2.0,,case0313,0.2751356581762593,0.021,0.006088424684774207,0.02174188578661419,-2.0816681711721685e-14,1.4849232954361469e-12,0.0,0.0,,1.347294671660837e-12,2.0394721947294893e-13,0.0006317053511031315,0.0006370043835191464,2.464475508744505e-15,6291,DOP853,1e-08,1e-10,0.02744319148385424,0.07053204278715007,0.9,,,,
sensitivity,bistable,3.6,0.0148,1.0,independent32_seed33,0.02,0.08237304687500001,0.05,2.0,,case0314,0.7204017065778403,0.035,1.2738616209123457,1.0050969916622898,0.6401669605774207,34.595377508446326,0.0,0.0,,2.0758134794407468e-13,3.422562533683971e-14,0.12387491605878415,0.12387491605878415,2.464475508744505e-15,6519,DOP853,1e-08,1e-10,0.02744339082204217,0.2573788949706245,1.0,,,,
sensitivity,bistable,3.6,0.0148,1.0,independent32_seed33,0.02,0.08237304687500001,0.5,2.0,,case0315,0.7204017065778403,0.035,1.2763565424291325,1.0036841611549163,0.6401669605774276,34.59537750844627,0.0,0.0,,1.846179459308317e-13,4.6884418269643434e-14,0.12400942659733777,0.12400942659733777,2.464475508744505e-15,6519,DOP853,1e-08,1e-10,0.02744339082204217,0.2573788974993082,1.0,,,,
sensitivity,bistable,3.6,0.0148,1.0,independent32_seed33,0.02,0.09061035156250001,0.05,2.0,,case0316,0.8033717530178536,0.03,1.2772865605884955,1.002459420435085,0.6401669605774207,34.595377508446234,0.0,0.0,,1.8308922086762713e-13,1.1814873403950145e-13,0.12410048159051781,0.12410048159051781,2.464475508744505e-15,6525,DOP853,1e-08,1e-10,0.02744339082204212,0.27621322951838045,1.1,,,,
sensitivity,bistable,3.6,0.0148,1.0,independent32_seed33,0.02,0.09061035156250001,0.5,2.0,,case0317,0.8033717530178536,0.03,1.2797793984631445,1.0010569882789802,0.6401669605774276,34.59537750844621,0.0,0.0,,1.8600572471161314e-13,1.1252260384714423e-13,0.12423509103774083,0.12423509103774083,2.464475508744505e-15,6540,DOP853,1e-08,1e-10,0.02744339082204212,0.27621322951838045,1.1,,,,
sensitivity,bistable,4.4,0.0148,1.0,original,0.02,0.0741357421875,0.05,2.0,,case0318,68.15357994125104,0.063,117.64716410774088,1.02353470896875,60.24096251721336,60.24096257018645,1.0,1.0,0.024,8.230169323830694e-08,5.857406151701863e-08,0.00261504390386692,0.0027515955055241416,2.130240428499519e-15,11484,DOP853,1e-08,1e-10,0.02767167421590817,0.6720676652370118,0.9,,,,
sensitivity,bistable,4.4,0.0148,1.0,original,0.02,0.0741357421875,0.5,2.0,,case0319,68.15357994657263,0.063,117.6471641079993,1.0235347089666016,60.24096251718385,60.240962578051125,1.0,1.0,0.024,1.123579451700607e-07,7.996510360781768e-08,0.0026150438916024703,0.002751595826496331,2.130240428499519e-15,10119,DOP853,1e-08,1e-10,0.02767167421590817,0.672067665236693,0.9,,,,
sensitivity,bistable,4.4,0.0148,1.0,original,0.02,0.08237304687500001,0.05,2.0,,case0320,68.1527047187121,0.054,118.18669739339663,1.0190578199592446,60.240962517283414,60.24096286735768,1.0,1.0,0.018000000000000002,5.438929862044972e-07,3.8708856690565244e-07,0.0022185381319206757,0.0023533333194334714,2.130240428499519e-15,11274,DOP853,1e-08,1e-10,0.027671674215908132,0.6720633264901734,1.0,,,,
sensitivity,bistable,4.4,0.0148,1.0,original,0.02,0.08237304687500001,0.5,2.0,,case0321,68.15270470340238,0.054,118.18669739324096,1.0190578199604674,60.24096251717536,60.240962606545175,1.0,1.0,0.018000000000000002,1.6816896764026978e-07,1.1968575530051883e-07,0.0022185381286379626,0.0023533336469372785,2.130240428499519e-15,9894,DOP853,1e-08,1e-10,0.027671674215908132,0.6720633265225641,1.0,,,,
sensitivity,bistable,4.4,0.0148,1.0,original,0.02,0.09061035156250001,0.05,2.0,,case0322,68.15182311018073,0.051000000000000004,118.35522990561547,1.0176592221882665,60.24096251719938,60.240962522066425,1.0,1.0,0.016,9.940501199956486e-09,7.0746561762022695e-09,0.0021625014388914746,0.0023012564680324164,2.130240428499519e-15,11418,DOP853,1e-08,1e-10,0.02767167421590855,0.6721862214420095,1.1,,,,
sensitivity,bistable,4.4,0.0148,1.0,original,0.02,0.09061035156250001,0.5,2.0,,case0323,68.15182310670114,0.051000000000000004,118.35522990561583,1.0176592221883174,60.24096251720091,60.240962517350404,1.0,1.0,0.016,2.3217816558229742e-10,1.652807020376086e-10,0.0021625014387351396,0.0023012564549329414,2.130240428499519e-15,11406,DOP853,1e-08,1e-10,0.02767167421590855,0.6721862214985417,1.1,,,,
sensitivity,bistable,4.4,0.0148,1.0,interface_10pct,0.02,0.0741357421875,0.05,2.0,,case0324,66.70707736081435,0.076,116.98529782874206,1.0290280265350211,60.24096251720072,60.240962527604516,1.0,1.0,0.051000000000000004,1.6162163274380248e-08,1.1500845321133535e-08,0.006692435085745406,0.009535513503188904,2.522287934070278e-15,10806,DOP853,1e-08,1e-10,0.02767167421590828,0.6757930824967799,0.9,,,,
sensitivity,bistable,4.4,0.0148,1.0,interface_10pct,0.02,0.0741357421875,0.5,2.0,,case0325,66.7167112527978,0.526,90.67482335105599,1.2452397696521096,60.240962517200884,60.24096251963159,1.0,1.0,0.502,3.776118306930698e-09,2.6870472813767276e-09,0.08308297900506403,0.08651696963879461,2.522287934070278e-15,11295,DOP853,1e-08,1e-10,0.02767167421590828,0.6756375275138271,0.9,,,,
sensitivity,bistable,4.4,0.0148,1.0,interface_10pct,0.02,0.08237304687500001,0.05,2.0,,case0326,66.70505011461225,0.076,116.98699873747172,1.0290134693087571,60.2409625172007,60.24096254209705,1.0,1.0,0.051000000000000004,3.8676459257480644e-08,2.75218361614107e-08,0.006787203047276293,0.009698996697669925,2.522287934070278e-15,10773,DOP853,1e-08,1e-10,0.027671674215906775,0.675867346241612,1.0,,,,
sensitivity,bistable,4.4,0.0148,1.0,interface_10pct,0.02,0.08237304687500001,0.5,2.0,,case0327,66.7167112527978,0.526,90.6769996257953,1.2452106846518023,60.240962517200884,60.240962519604835,1.0,1.0,0.502,3.7345182501979934e-09,2.6574613380718517e-09,0.08329000689819921,0.08672399753200366,2.522287934070278e-15,10914,DOP853,1e-08,1e-10,0.027671674215906775,0.6756375275138253,1.0,,,,
sensitivity,bistable,4.4,0.0148,1.0,interface_10pct,0.02,0.09061035156250001,0.05,2.0,,case0328,66.70417744482621,0.076,116.9882064245609,1.0290031054922615,60.240962517200735,60.24096253987079,1.0,1.0,0.051000000000000004,3.5217978533452765e-08,2.5060779277600577e-08,0.006866650783723361,0.009824064210570152,2.522287934070278e-15,10842,DOP853,1e-08,1e-10,0.02767167421590848,0.6759267665107862,1.1,,,,
sensitivity,bistable,4.4,0.0148,1.0,interface_10pct,0.02,0.09061035156250001,0.5,2.0,,case0329,66.71671125279777,0.526,90.67861389688085,1.2451890926313678,60.240962517200884,60.24096251962648,1.0,1.0,0.502,3.76807751667485e-09,2.681413649677447e-09,0.08344352290121428,0.08687751353517856,2.522287934070278e-15,10983,DOP853,1e-08,1e-10,0.02767167421590848,0.6756375275138328,1.1,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed11,0.02,0.0741357421875,0.05,2.0,,case0330,68.40768678427817,0.062,117.68455439219576,1.0232242326344514,60.240962517101,60.24096293641404,1.0,1.0,0.023,6.608692010301453e-07,4.7034102588637136e-07,0.002606006035519945,0.002703323021656594,1.781771211748483e-15,9591,DOP853,1e-08,1e-10,0.02767167421590817,0.6720377782811419,0.9,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed11,0.02,0.0741357421875,0.5,2.0,,case0331,68.28920487876219,0.062,117.67775542796534,1.023280295690238,60.24096251720111,60.2409625181056,1.0,1.0,0.023,1.9517776284061483e-09,1.3889190098337633e-09,0.002489995848750386,0.002621736734280517,1.781771211748483e-15,11256,DOP853,1e-08,1e-10,0.02767167421590817,0.6720341328766853,0.9,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed11,0.02,0.08237304687500001,0.05,2.0,,case0332,68.3253720920814,0.054,118.17273463156144,1.0191730209350982,60.24096251720085,60.240962523037,1.0,1.0,0.018000000000000002,9.0663504481725e-09,6.451618518700632e-09,0.0022037027873874505,0.0023214402005699193,1.781771211748483e-15,11181,DOP853,1e-08,1e-10,0.02767167421590814,0.6720509298337088,1.0,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed11,0.02,0.08237304687500001,0.5,2.0,,case0333,68.25870376149412,0.054,118.1725516059682,1.0191745265845338,60.24096251720117,60.24096251832304,1.0,1.0,0.018000000000000002,2.4057672520783058e-09,1.7119714054789144e-09,0.002147211457451511,0.002284149240630908,1.781771211748483e-15,11157,DOP853,1e-08,1e-10,0.02767167421590814,0.672047222220769,1.0,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed11,0.02,0.09061035156250001,0.05,2.0,,case0334,68.21013007323407,0.051000000000000004,118.33474823492223,1.0178284814780465,60.24096251720315,60.24096302872696,1.0,1.0,0.015,7.946544727799321e-07,5.654742740123741e-07,0.0020966157483619783,0.002262576810261753,1.781771211748483e-15,9501,DOP853,1e-08,1e-10,0.02767167421590855,0.6721756942405972,1.1,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed11,0.02,0.09061035156250001,0.5,2.0,,case0335,68.19693583320019,0.051000000000000004,118.3347579265583,1.0178284055187867,60.240962517203315,60.24096252720823,1.0,1.0,0.015,2.1510634939936324e-08,1.530751501531012e-08,0.002091389695027299,0.002250479874618024,1.781771211748483e-15,10860,DOP853,1e-08,1e-10,0.02767167421590855,0.6721705934718939,1.1,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed22,0.02,0.0741357421875,0.05,2.0,,case0336,68.08966095338063,0.063,117.66492509516814,1.0233867705228294,60.240962517177465,60.24096271500225,1.0,1.0,0.024,3.072719412244851e-07,2.1866290309955768e-07,0.0026341176402594436,0.0027764773649534545,1.813528114619243e-15,9615,DOP853,1e-08,1e-10,0.0276716742159082,0.6720511825284056,0.9,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed22,0.02,0.0741357421875,0.5,2.0,,case0337,67.74526505554174,0.064,117.6513971542956,1.0234982138203004,60.24096251720322,60.24096252712181,1.0,1.0,0.024,1.5608270231837196e-08,1.1107653835756998e-08,0.0027189247728945714,0.0028578441613760133,1.813528114619243e-15,11007,DOP853,1e-08,1e-10,0.0276716742159082,0.672049108464966,0.9,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed22,0.02,0.08237304687500001,0.05,2.0,,case0338,67.84660737372914,0.055,118.16632260271516,1.0192255456630093,60.24096251718083,60.24096269204353,1.0,1.0,0.018000000000000002,2.716118774337417e-07,1.932826496451143e-07,0.0023938476959212596,0.0025083627777755706,1.813528114619243e-15,9543,DOP853,1e-08,1e-10,0.027671674215908167,0.6720559963142062,1.0,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed22,0.02,0.08237304687500001,0.5,2.0,,case0339,67.81563383970337,0.055,118.16623311165176,1.0192262801595415,60.240962517212765,60.24096256785097,1.0,1.0,0.018000000000000002,8.109780902376684e-08,5.7713428630740284e-08,0.0023790443642808016,0.002505120693443477,1.813528114619243e-15,9564,DOP853,1e-08,1e-10,0.027671674215908167,0.6720539673255512,1.0,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed22,0.02,0.09061035156250001,0.05,2.0,,case0340,67.82211008196751,0.052000000000000005,118.33098840462577,1.0178590269152537,60.240962517235175,60.24096270080196,1.0,1.0,0.015,5.039149486574246e-07,3.585916398653301e-07,0.0023322460015209046,0.002453709409289798,1.813528114619243e-15,9516,DOP853,1e-08,1e-10,0.02767167421590855,0.6721798593457681,1.1,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed22,0.02,0.09061035156250001,0.5,2.0,,case0341,67.8212487474174,0.052000000000000005,118.33098767091587,1.0178590331964474,60.24096251722517,60.240962620500106,1.0,1.0,0.015,1.604529065168947e-07,1.141943971815428e-07,0.0023267517423551016,0.0024521027491895735,1.813528114619243e-15,9489,DOP853,1e-08,1e-10,0.02767167421590855,0.6721770574282878,1.1,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed33,0.02,0.0741357421875,0.05,2.0,,case0342,68.21795405702358,0.06,117.82850021248021,1.0220300207966002,60.240962517156504,60.24096292475636,1.0,1.0,0.023,6.331139168480604e-07,4.505391030221709e-07,0.00249688170739623,0.002666195832936122,1.7186353486446704e-15,9642,DOP853,1e-08,1e-10,0.027671674215908118,0.6719830995523984,0.9,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed33,0.02,0.0741357421875,0.5,2.0,,case0343,67.75432677575084,0.061,117.82050229887774,1.0220958228938344,60.2409625171831,60.24096257226216,1.0,1.0,0.023,1.1586139825325859e-07,8.245806440057193e-08,0.0024882105293029433,0.002647425908375206,1.7186353486446704e-15,9717,DOP853,1e-08,1e-10,0.027671674215908118,0.671975009839568,0.9,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed33,0.02,0.08237304687500001,0.05,2.0,,case0344,67.99523417119929,0.054,118.21597399962144,1.0188141001116355,60.24096251721898,60.240962869482075,1.0,1.0,0.018000000000000002,6.804381696978723e-07,4.842057085615911e-07,0.0020849266021920653,0.0022616283811663146,1.7186353486446704e-15,11289,DOP853,1e-08,1e-10,0.027671674215908073,0.6720439785112196,1.0,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed33,0.02,0.08237304687500001,0.5,2.0,,case0345,67.75898801733737,0.054,118.21517334105397,1.0188206671307398,60.24096251730022,60.240962934915025,1.0,1.0,0.018000000000000002,6.488312165320309e-07,4.617712293623036e-07,0.002066894350150002,0.002245501825205331,1.7186353486446704e-15,9663,DOP853,1e-08,1e-10,0.027671674215908073,0.6720347342605882,1.0,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed33,0.02,0.09061035156250001,0.05,2.0,,case0346,67.74816118963825,0.052000000000000005,118.36775019764667,1.0175544328560169,60.240962517201055,60.24096252425469,1.0,1.0,0.015,1.2292425410898034e-08,8.74735719293853e-09,0.0019842493543412946,0.0021641477941252156,1.7186353486446704e-15,9624,DOP853,1e-08,1e-10,0.02767167421590855,0.6721730958796073,1.1,,,,
sensitivity,bistable,4.4,0.0148,1.0,independent32_seed33,0.02,0.09061035156250001,0.5,2.0,,case0347,67.71429370977447,0.052000000000000005,118.36768282552433,1.0175549881074861,60.24096251717593,60.240962578180344,1.0,1.0,0.015,1.6308716044299842e-07,1.1606858867423469e-07,0.001983908390004906,0.002157001396275095,1.7186353486446704e-15,9588,DOP853,1e-08,1e-10,0.02767167421590855,0.672161606972223,1.1,,,,
repair,kv,0.0,0.0148,1.0,interface_10pct,0.02,0.018000000000000002,,2.0,,case0348,0.009666641324936054,0.021,0.00023158624743216394,0.022281000339397602,-4.85722573273506e-14,3.7470027081099033e-13,0.0,0.0,,3.093445638535641e-13,4.711884036099165e-14,2.7473083121881956e-05,2.7682419645533702e-05,1.7728873924482974e-15,6148,DOP853,1e-08,1e-10,0.02657221614181504,0.03259574454597072,0.9,,none,0,0.0
repair,kv,0.0,0.0148,1.0,original,0.02,0.018000000000000002,,2.0,,case0349,0.04367890685148812,0.02,0.000971932383467284,0.019715431141091703,2.0816681711721685e-14,1.0894063429134349e-12,0.0,0.0,,9.114237142782144e-13,1.4698265127533215e-13,0.00011568771165265809,0.00011622191725159464,2.130240428499519e-15,6172,DOP853,1e-08,1e-10,0.026572221596737396,0.03105203045194385,0.9,,full,32,28.8
repair,kv,0.0,0.0148,1.0,repair_directed_4,0.02,0.018000000000000002,,2.0,,case0350,0.04316812478660087,0.02,0.0009581229837875606,0.019630982513009685,6.938893903907228e-15,1.1657341758564144e-12,0.0,0.0,,1.0395330429791017e-12,1.5589069074656442e-13,0.0001140596253199638,0.00011458029153048894,1.9638291272849415e-15,6172,DOP853,1e-08,1e-10,0.02657222118250499,0.0310543770517545,0.9,,directed,4,3.6
repair,kv,0.0,0.0148,1.0,repair_random11_4,0.02,0.018000000000000002,,2.0,,case0351,0.010892689638372643,0.021,0.0002642633383779444,0.022735688725279927,-4.85722573273506e-14,2.706168622523819e-13,0.0,0.0,,2.2586099657218028e-13,3.328793697144684e-14,3.132836980334669e-05,3.160319229528529e-05,2.017544478800625e-15,6148,DOP853,1e-08,1e-10,0.0265722166866218,0.03259395932785878,0.9,,random11,4,3.6
repair,kv,0.0,0.0148,1.0,repair_random22_4,0.02,0.018000000000000002,,2.0,,case0352,0.029729251585244865,0.02,0.0006727923275799755,0.020322668762012525,-4.163336342344337e-14,3.122502256758253e-13,0.0,0.0,,2.8468980645124375e-13,4.4305775264813045e-14,8.001020810714718e-05,8.042165206357605e-05,2.0072582904239596e-15,6148,DOP853,1e-08,1e-10,0.02657221951292092,0.031680303643808166,0.9,,random22,4,3.6
repair,kv,0.0,0.0148,1.0,repair_random33_4,0.02,0.018000000000000002,,2.0,,case0353,0.018560805703310423,0.021,0.0004358838509182991,0.022151570173454607,-2.7755575615628914e-14,2.706168622523819e-13,0.0,0.0,,2.052611552949557e-13,3.1178138149312885e-14,5.168810565084511e-05,5.215710218101409e-05,2.012401384612292e-15,6148,DOP853,1e-08,1e-10,0.026572218775375744,0.032510558341795795,0.9,,random33,4,3.6
repair,kv,0.0,0.0148,1.0,repair_directed_8,0.02,0.018000000000000002,,2.0,,case0354,0.0436635273447783,0.02,0.0009706121348848802,0.01969133861857769,6.938893903907228e-15,1.2559397966072083e-12,0.0,0.0,,1.1272666827766287e-12,1.6878390577071636e-13,0.00011553247536577588,0.00011608386871459105,2.009054090139534e-15,6172,DOP853,1e-08,1e-10,0.026572221351108993,0.031052206015600728,0.9,,directed,8,7.2
repair,kv,0.0,0.0148,1.0,repair_random11_8,0.02,0.018000000000000002,,2.0,,case0355,0.010908145074414732,0.021,0.00026514993103214646,0.02277781534377353,-4.163336342344337e-14,3.3306690738754696e-13,0.0,0.0,,3.000854773005379e-13,4.8525372909080956e-14,3.1434609964220576e-05,3.170743965653992e-05,2.1729366767633636e-15,6148,DOP853,1e-08,1e-10,0.026572216690993897,0.03259395928122776,0.9,,random11,8,7.2
repair,kv,0.0,0.0148,1.0,repair_random22_8,0.02,0.018000000000000002,,2.0,,case0356,0.029906223973745483,0.02,0.0006785477703234316,0.020392069160531563,-4.163336342344337e-14,3.885780586188048e-13,0.0,0.0,,3.318526009543632e-13,4.993190545717026e-14,8.068897485768854e-05,8.110821649967039e-05,2.1496277679332532e-15,6148,DOP853,1e-08,1e-10,0.026572219630833647,0.03168028491477732,0.9,,random22,8,7.2
repair,kv,0.0,0.0148,1.0,repair_random33_8,0.02,0.018000000000000002,,2.0,,case0357,0.03276008229692595,0.02,0.0007426602384461439,0.020433159678805927,-4.163336342344337e-14,2.983724378680108e-13,0.0,0.0,,2.6831835364671264e-13,3.8914067163804046e-14,8.830132885788299e-05,8.881846759178391e-05,2.2293028953489905e-15,6148,DOP853,1e-08,1e-10,0.02657222060201164,0.0316654905729736,0.9,,random33,8,7.2
repair,kv,0.0,0.0148,1.0,repair_directed_16,0.02,0.018000000000000002,,2.0,,case0358,0.04368813283526368,0.02,0.0009721174678786922,0.01971569245276126,6.938893903907228e-15,1.2351231148954867e-12,0.0,0.0,,1.2460085047072411e-12,1.650331523091449e-13,0.00011570893783478506,0.00011624788023090044,2.0995040158487192e-15,6172,DOP853,1e-08,1e-10,0.026572221544196195,0.031052030941096275,0.9,,directed,16,14.4
repair,kv,0.0,0.0148,1.0,repair_random11_16,0.02,0.018000000000000002,,2.0,,case0359,0.015700086205133745,0.021,0.00037508876503112437,0.022540798657716413,-5.551115123125783e-14,2.914335439641036e-13,0.0,0.0,,2.446176941561795e-13,3.82108008897594e-14,4.446535425630273e-05,4.4869119238059585e-05,2.4142464686429332e-15,6148,DOP853,1e-08,1e-10,0.026572218223039838,0.032546597142974205,0.9,,random11,16,14.4
